date,spread,signal_zscore,scenario_id,regime
2030-06-24,-0.00014133760227252878,2.116459176242893,1,calm
2030-06-25,-0.00031281404063498996,-0.5832108591478417,1,calm
2030-06-26,0.0003276437232120344,-1.4307504142846073,1,calm
2030-06-27,-0.00017900339333554172,1.8488523975823496,1,calm
2030-06-28,0.00046387757828725285,-0.7209239199085489,1,calm
2030-07-01,-5.054357636957718e-05,2.358518043845796,1,calm
2030-07-02,0.0002738751022182129,-0.14064269350216757,1,calm
2030-07-03,-3.9510477103377184e-05,1.3674722592524085,1,calm
2030-07-04,5.837125130625509e-05,-0.10939347736659344,1,calm
2030-07-05,-3.167538039683393e-05,0.3507401582273119,1,calm
2030-07-08,-5.360178677005223e-05,-0.0688377847659984,1,calm
2030-07-09,2.3837987133568106e-05,-0.2298648290283494,1,calm
2030-07-10,6.767879046876146e-05,0.12206699052488419,1,calm
2030-07-11,1.708818462997641e-05,0.30515061739565863,1,calm
2030-07-12,-2.518644817151028e-06,0.06957557318759783,1,calm
2030-07-15,-0.0001328575206622773,-0.02976371067032869,1,calm
2030-07-16,-3.513612306615954e-05,-0.6545177312913013,1,calm
2030-07-17,0.0002487069666408104,-0.16540887470664256,1,calm
2030-07-18,-0.00012722560614353284,1.2131430643289183,1,calm
2030-07-19,2.499706734493401e-05,-0.6264191939838724,1,calm
2030-07-22,0.0001878934072294669,0.10916998096442726,1,calm
2030-07-23,7.731836997848518e-05,0.8703933864874949,1,calm
2030-07-24,0.00014647715695748076,0.3211773418777167,1,calm
2030-07-25,-0.00019034012673557754,0.7408560052678138,1,calm
2030-07-26,2.226871426813659e-05,-0.9725229452662899,1,calm
2030-07-29,-5.99208583844657e-05,0.06481071357260672,1,calm
2030-07-30,-5.731893617078043e-05,-0.3518344368852793,1,calm
2030-07-31,0.00023058916241325278,-0.3538936506391254,1,calm
2030-08-01,-4.0267570334151515e-05,1.1233564565911822,1,calm
2030-08-02,3.516179029716682e-05,-0.435780423311335,1,calm
2030-08-05,-0.0003038209914913992,0.06167263639362131,1,calm
2030-08-06,0.0002609862429627796,-1.8833368245390527,1,calm
2030-08-07,0.000145039129712643,1.3427310630670686,1,calm
2030-08-08,-1.5236457792333624e-05,0.7113681951880634,1,calm
2030-08-09,-6.885669451150989e-05,-0.3481863950147086,1,calm
2030-08-12,8.159788070560836e-05,-0.674104491310596,1,calm
2030-08-13,0.00018843068986384992,0.42991244045293125,1,calm
2030-08-14,0.0002883680089578178,1.3049108595807843,1,calm
2030-08-15,0.00014042382573720147,1.8835841011945198,1,calm
2030-08-16,5.8840239463009425e-06,0.7653769083336656,1,calm
2030-08-19,0.0001532822382488419,-0.22688676007869252,1,calm
2030-08-20,0.00012604911458957702,0.7995884533918818,1,calm
2030-08-21,5.808430709741685e-06,0.5728533527777846,1,calm
2030-08-22,0.00011341879399040522,-0.28498677960413554,1,calm
2030-08-23,0.00011544404690511101,0.470844354969499,1,calm
2030-08-26,-1.765609090931264e-05,0.4564748569555855,1,calm
2030-08-27,-9.96718155938936e-05,-0.5468859254532316,1,calm
2030-08-28,8.922052806781267e-05,-1.1230822890375511,1,calm
2030-08-29,-0.0001770541560910388,0.3073838608686192,1,calm
2030-08-30,-0.00022423776495017478,-1.664200743051406,1,calm
2030-09-02,2.8637481518600794e-05,-1.8367520063008982,1,calm
2030-09-03,9.083170316692701e-05,-0.03344815461862911,1,calm
2030-09-04,4.311480041963023e-05,0.4058040479147867,1,calm
2030-09-05,5.901675961528241e-05,0.09188987783447541,1,calm
2030-09-06,-0.0003538091383523678,0.153229932575421,1,calm
2030-09-09,6.872799090640314e-05,-2.5253773573065,1,calm
2030-09-10,0.00023763573329116383,0.25590472272871195,1,calm
2030-09-11,0.00014099226559327604,1.2875150930194412,1,calm
2030-09-12,0.00013067989078674458,0.6896593492357884,1,calm
2030-09-13,3.317031180483099e-05,0.582476230169384,1,calm
2030-09-16,3.455062494150951e-05,-0.06446658548361156,1,calm
2030-09-17,-3.5154937177317436e-05,-0.14395003400569112,1,calm
2030-09-18,5.001110262092823e-05,-0.6040187597303349,1,calm
2030-09-19,-0.00018649827679517728,0.06828450315115343,1,calm
2030-09-20,0.00022579387313292898,-1.6297592577283109,1,calm
2030-09-23,-0.00013825503851361276,1.3000644006207134,1,calm
2030-09-24,0.00012183058096937316,-1.235985094790651,1,calm
2030-09-25,0.00021574731945239733,0.6123898577604979,1,calm
2030-09-26,0.0001391023848142936,1.3332034335201484,1,calm
2030-09-27,0.00038336858095799897,0.7737579775045161,1,calm
2030-09-30,-0.000327620411568752,2.244008742990427,1,calm
2030-10-01,-0.00010505455741061098,-2.189871399917855,1,calm
2030-10-02,0.00020116207431897237,-0.7754816428217866,1,calm
2030-10-03,-0.00021118565082556273,1.0333838172405958,1,calm
2030-10-04,-0.00015540969724714415,-1.3341105970754403,1,calm
2030-10-07,6.750757866402779e-05,-0.9468874270767262,1,calm
2030-10-08,-0.00024477132512679134,0.3222274342985453,1,calm
2030-10-09,-1.541154335882311e-05,-1.408419887563079,1,calm
2030-10-10,6.36870963335312e-05,-0.10485491195482424,1,calm
2030-10-11,1.4018634025170229e-05,0.2994434900532598,1,calm
