Date,KO,PEP,XOM,CVX,JPM,BAC,MSFT,AAPL,SPY,QQQ
2018-01-02,35.024227142333984,90.64907836914062,58.18548202514648,88.6404800415039,85.51600646972656,24.51014709472656,78.69989776611328,40.267086029052734,235.95431518554688,150.05728149414062
2018-01-03,34.94731521606445,90.41104125976562,59.3282470703125,89.28663635253906,85.60315704345703,24.42817497253418,79.06616973876953,40.26007080078125,237.4467315673828,151.5153045654297
2018-01-04,35.439537048339844,90.8563995361328,59.410377502441406,89.00873565673828,86.82947540283203,24.74787139892578,79.76207733154297,40.44706344604492,238.4475555419922,151.78042602539062
2018-01-05,35.43183898925781,91.1174545288086,59.36247634887695,88.86282348632812,86.27205657958984,24.86263656616211,80.75096130371094,40.90756988525391,240.0365753173828,153.30474853515625
2018-01-08,35.37800598144531,90.59532165527344,59.62935256958008,89.30054473876953,86.39948272705078,24.69049453735352,80.83336639404297,40.75563049316406,240.4754943847656,153.9011688232422
2018-01-09,35.554893493652344,90.66442108154295,59.37617111206055,88.82113647460938,86.83744812011719,24.81344985961914,80.77839660644531,40.75094985961914,241.01976013183597,153.91067504882812
2018-01-10,35.43183898925781,90.20374298095705,58.90399932861328,89.39086151123047,87.79299926757812,25.042978286743164,80.41215515136719,40.74161148071289,240.6510772705078,153.5509033203125
2018-01-11,35.408775329589844,89.74305725097656,59.48565673828125,92.10747528076172,88.2628402709961,25.133146286010746,80.65023803710938,40.9730224609375,242.40692138671875,154.60179138183594
2018-01-12,35.49337387084961,90.126953125,59.88937377929688,92.82308959960938,89.72010040283203,25.567611694335938,82.04200744628906,41.3961181640625,243.98712158203125,155.7379608154297
2018-01-16,35.78562545776367,90.49549865722656,59.51301193237305,91.7183837890625,89.40155029296875,25.608592987060547,80.89746856689453,41.18574523925781,243.15316772460935,155.2930145263672
2018-01-17,36.008670806884766,91.509033203125,60.21783447265625,91.96156311035156,89.97489929199219,25.55940818786621,82.53648376464844,41.86598587036133,245.4707794189453,156.96881103515625
2018-01-18,36.054805755615234,91.40921020507812,59.82779312133789,91.42659759521484,90.18990325927734,25.80533218383789,82.49982452392578,41.90337371826172,245.0581512451172,156.99725341796875
2018-01-19,36.2701416015625,92.26918029785156,59.63618087768555,91.22509002685548,89.99085235595703,26.002073287963867,82.40829467773438,41.71637725830078,246.1731414794922,157.4895477294922
2018-01-22,36.43935012817383,93.2980499267578,60.388919830322266,92.10050201416016,91.04197692871094,26.18241310119629,83.88248443603516,41.375091552734375,248.17477416992188,159.1747283935547
2018-01-23,36.49317932128906,93.13681030273438,60.42313766479492,91.0305633544922,90.94641876220705,26.166017532348636,84.14802551269531,41.38443374633789,248.70150756835935,160.49085998535156
2018-01-24,36.785438537597656,93.01395416259766,60.580509185791016,91.2876205444336,92.10901641845705,26.30537223815918,84.07474517822266,40.72522735595703,248.60491943359372,159.44943237304688
2018-01-25,36.79312515258789,92.82969665527344,60.47102737426758,90.77349090576172,92.13290405273438,26.30537223815918,84.54171752929688,39.99826431274414,248.71023559570312,159.39260864257812
2018-01-26,37.32379913330078,93.48999786376952,60.902137756347656,91.1486587524414,92.6266098022461,26.39554214477539,86.12579345703125,40.09175109863281,251.5897216796875,161.8353271484375
2018-01-29,36.68545913696289,91.88524627685548,60.22467422485352,89.26577758789062,92.53107452392578,26.461124420166016,85.99763488769531,39.26192092895508,249.92172241210935,161.04953002929688
2018-01-30,36.46240997314453,92.0541763305664,59.38298416137695,87.00775146484375,91.6630859375,26.13322639465332,84.91716003417969,39.03050231933594,247.3583068847656,159.72401428222656
2018-01-31,36.60084915161133,92.36898803710938,59.73886489868164,87.09113311767578,92.10901641845705,26.231595993041992,86.99565887451172,39.138031005859375,247.4811553955078,160.38674926757812
2018-02-01,36.49317932128906,92.36898803710938,60.95003128051758,87.2439956665039,93.06458282470705,26.641469955444336,86.30892181396484,39.219844818115234,247.2002410888672,159.0233612060547
2018-02-02,35.9394416809082,91.1174545288086,57.84334182739258,82.3874282836914,91.0021514892578,26.19061088562012,84.03813171386719,37.51808547973633,241.8186798095703,155.8516387939453
2018-02-05,34.52431106567383,87.88489532470703,54.55189514160156,78.24652099609375,86.63841247558594,24.805259704589844,80.57697296142578,36.58071517944336,231.70526123046875,149.70687866210938
2018-02-06,34.35512161254883,87.19385528564453,53.61440658569336,81.41476440429688,89.27415466308594,25.575807571411133,83.6260757446289,38.10950469970703,236.27035522460935,153.67398071289062
2018-02-07,34.2705192565918,87.14778900146484,52.64954376220703,80.10159301757812,89.8793716430664,25.616792678833008,82.05119323730469,37.293678283691406,234.98866271972656,151.68576049804688
2018-02-08,33.14765548706055,84.57560729980469,52.05422592163086,78.0241928100586,85.90576934814453,24.37898826599121,77.83920288085938,36.26748275756836,226.17442321777344,145.28541564941406
2018-02-09,33.17072677612305,85.366455078125,52.38602828979492,78.85794067382812,87.62580108642578,24.86263656616211,80.74178314208984,36.71108627319336,229.5719146728516,147.7943878173828
2018-02-12,33.81676483154297,85.94232177734375,52.82845687866211,79.1914291381836,88.97953033447266,25.510229110717773,81.61166381835938,38.18977355957031,232.94309997558597,150.4169921875
2018-02-13,33.985958099365234,86.10355377197266,52.74550628662109,78.7120361328125,89.52899169921875,25.55940818786621,82.25263977050781,38.57233428955078,233.52243041992188,151.1934051513672
2018-02-14,33.9167366027832,83.77705383300781,52.85611343383789,78.94827270507812,91.59935760498048,26.231595993041992,83.5405502319336,39.283504486083984,236.67417907714844,154.02426147460938
2018-02-15,34.43972396850586,85.2052001953125,52.68328857421875,78.96231079101562,91.98161315917967,26.40374183654785,85.24246215820312,40.60260009765625,239.69415283203125,156.88357543945312
2018-02-16,34.59354019165039,85.2743148803711,52.91142272949219,78.68865203857422,91.3206787109375,26.207006454467773,84.6352767944336,40.47114181518555,239.76438903808597,156.1830596923828
2018-02-20,33.83214569091797,84.06114959716797,52.36529159545898,77.87468719482422,91.34456634521484,26.17421531677246,85.29764556884766,40.33502578735352,238.2632293701172,156.4954071044922
2018-02-21,33.33223342895508,82.9247817993164,51.77078628540039,76.52738952636719,91.726806640625,26.12503433227539,84.16609191894531,40.151947021484375,237.0780487060547,156.05044555664062
2018-02-22,33.470672607421875,83.8922348022461,52.44134521484375,77.10981750488281,91.55956268310548,25.97747611999512,84.38688659667969,40.48758316040039,237.3853302001953,156.0315399169922
2018-02-23,33.8705940246582,84.21471405029297,53.59579849243164,79.00440979003906,93.41495513916016,26.25618553161621,86.53036499023438,41.19171524047852,241.1690216064453,159.22219848632812
2018-02-26,33.8629035949707,85.18218231201172,54.50139236450195,80.41481018066406,94.57756042480467,26.57588195800781,87.7815170288086,42.00615310668945,243.9695281982422,161.3335723876953
2018-02-27,33.54757308959961,85.14379119873047,53.57505416870117,79.72015380859375,93.45478057861328,26.502105712890625,86.65916442871094,41.87001800537109,240.9231719970703,159.33583068847656
2018-02-28,33.239952087402344,84.25310516357422,52.358375549316406,78.53426361083984,91.97364807128906,26.31356811523437,86.26361083984375,41.80664825439453,238.482666015625,158.31324768066406
2018-03-01,33.401458740234375,83.63043975830078,51.98508071899414,78.61846923828125,90.3252944946289,25.902162551879883,85.417236328125,41.0743522644043,235.01492309570312,155.72853088378906
2018-03-02,33.62448501586914,84.34205627441406,52.22705078125,78.33778381347656,90.23768615722656,26.025583267211918,85.60124969482422,41.35836791992188,236.22642517089844,157.15818786621094
2018-03-05,33.75522232055664,84.64373016357422,52.72476577758789,79.39735412597656,91.62327575683594,26.436992645263672,86.14398193359375,41.50152206420898,238.9566802978516,158.90028381347656
2018-03-06,33.7859992980957,84.75975799560547,52.66257095336914,79.74822235107422,91.702880859375,26.4205379486084,85.849609375,41.4663200378418,239.5624847412109,159.57249450683594
2018-03-07,33.7014045715332,84.96087646484375,51.33526992797852,79.88153076171875,91.36046600341795,26.478132247924805,86.34637451171875,41.08139801025391,239.47467041015625,159.94171142578125
2018-03-08,34.18590545654297,86.69349670410156,51.23849868774414,79.53771209716797,91.3684539794922,26.494590759277344,86.87077331542969,41.52968215942383,240.63352966308597,160.8223114013672
2018-03-09,34.470481872558594,87.04930877685547,51.54265975952149,82.2532730102539,93.99624633789062,26.922452926635746,88.81188201904297,42.24321365356445,244.82115173339844,163.9467315673828
2018-03-12,34.24745178222656,87.21173858642578,52.01273727416992,81.95155334472656,93.69366455078124,27.021190643310547,89.02344512939453,42.651615142822266,244.51388549804688,164.81771850585938
2018-03-13,34.27821350097656,87.86920928955078,51.521915435791016,81.71997833251953,92.57086944580078,26.62623786926269,86.85237121582031,42.240867614746094,242.93370056152344,162.5738525390625
2018-03-14,33.96784591674805,87.10343933105469,50.87901306152344,80.78670501708984,91.5356674194336,26.445219039916992,86.33719635009766,41.88175964355469,241.68701171875,162.54544067382812
