date,spread,signal_zscore,scenario_id,regime
2030-06-24,-0.007622687113356008,-0.5559039364383396,1,calm
2030-06-25,-0.013494201086802882,-1.0575931085258796,1,calm
2030-06-26,-0.004526948971979472,-2.0268742302287666,1,calm
2030-06-27,-0.008224679244444033,-0.28067925933890125,1,calm
2030-06-28,0.003154580603870194,-0.9345418298578355,1,calm
2030-07-01,0.0014885981333998544,1.328940748246458,1,calm
2030-07-02,0.007699687497719765,0.9687784635074194,1,calm
2030-07-03,0.006099408485096269,2.02232433581856,1,calm
2030-07-04,0.007144142850186164,1.6350582605039061,1,calm
2030-07-05,0.006002393218974333,1.7256902882586123,1,calm
2030-07-08,0.00457317100342447,1.4728089297213731,1,calm
2030-07-09,0.005000853720952492,1.1540473502900823,1,calm
2030-07-10,0.0062749826205905634,1.1433609146498989,1,calm
2030-07-11,0.006274358831016791,1.2677636681393847,1,calm
2030-07-12,0.00589653586258887,1.1826114176585794,1,calm
2030-07-15,0.0026933147491625675,1.048879684147845,1,calm
2030-07-16,0.0020661820918972396,0.5011516521053415,1,calm
2030-07-17,0.007654974431223316,0.36736706926960866,1,calm
2030-07-18,0.004148607058299447,1.1876298466130022,1,calm
2030-07-19,0.004719449168659295,0.5982041305038928,1,calm
2030-07-22,0.008671959346444602,0.6450892563096082,1,calm
2030-07-23,0.009664525212688346,1.1819496099738243,1,calm
2030-07-24,0.012222295267307892,1.2448731628431087,1,calm
2030-07-25,0.007044801298131453,1.5594192896173693,1,calm
2030-07-26,0.00737791437269486,0.7827089365303163,1,calm
2030-07-29,0.0056321235748981735,0.7809796726390317,1,calm
2030-07-30,0.004183584595823575,0.4992673651305564,1,calm
2030-07-31,0.00921593513264174,0.2582313154905032,1,calm
2030-08-01,0.007517341265179667,0.9379403193714594,1,calm
2030-08-02,0.007929183939214823,0.6460740683020666,1,calm
2030-08-05,0.0007341387359414142,0.6649537164498661,1,calm
2030-08-06,0.007004645781371721,-0.7259201724740577,1,calm
2030-08-07,0.009554781643667631,0.4596715518008568,1,calm
2030-08-08,0.008474722397251888,1.0807859778750226,1,calm
2030-08-09,0.006479352339005651,0.8830058655068991,1,calm
2030-08-12,0.008037171785576724,0.06559364859989544,1,calm
2030-08-13,0.0116558883432063,0.6373989788244847,1,calm
2030-08-14,0.017055473505882546,1.97587821966341,1,calm
2030-08-15,0.018615640543571566,3.196757432174055,1,calm
2030-08-16,0.0172339675238371,2.9769255121444522,1,calm
2030-08-19,0.01937497073528327,2.27977885650324,1,calm
2030-08-20,0.02056884300957673,2.4176117199763825,1,calm
2030-08-21,0.019034685290176157,2.332299813176329,1,calm
2030-08-22,0.0201414750245279,1.8355278323431838,1,calm
2030-08-23,0.02107968720475739,1.8471804666412701,1,calm
2030-08-26,0.01899529451480486,1.8239903328546558,1,calm
2030-08-27,0.015424006368307097,1.3757800143354906,1,calm
2030-08-28,0.016420889240070125,0.7268650113684207,1,calm
2030-08-29,0.011241815522625487,0.8424835681353876,1,calm
2030-08-30,0.005756524764055193,-0.08198906523187108,1,calm
2030-09-02,0.006377716333694217,-1.0554623126611593,1,calm
2030-09-03,0.008040506325990293,-0.9233667389927604,1,calm
2030-09-04,0.00843858455714841,-0.6208638637633899,1,calm
2030-09-05,0.009206683103081481,-0.5273479934208672,1,calm
2030-09-06,0.0007719816497653298,-0.4099955526311597,1,calm
2030-09-09,0.002847320879983961,-1.7565176541299128,1,calm
2030-09-10,0.008010152818337168,-1.371552683183233,1,calm
2030-09-11,0.010410868535240425,-0.5593778028414083,1,calm
2030-09-12,0.012485637405077021,-0.16715036085252025,1,calm
2030-09-13,0.012240658075790556,0.15186597287495984,1,calm
2030-09-16,0.01215478192873487,0.08723387783356733,1,calm
2030-09-17,0.010534853508675113,0.009041230575870269,1,calm
2030-09-18,0.01101155957547384,-0.30733432779595543,1,calm
2030-09-19,0.006128814264896754,-0.230078634026568,1,calm
2030-09-20,0.011031905041622103,-1.0939902951536797,1,calm
2030-09-23,0.007018998820151445,-0.24099153592943054,1,calm
2030-09-24,0.009496192075738819,-0.9663573325575829,1,calm
2030-09-25,0.013549400752522978,-0.498770340300308,1,calm
2030-09-26,0.01545980769848665,0.2629177005561004,1,calm
2030-09-27,0.0226878854014938,0.6455863756772968,1,calm
2030-09-30,0.013322927975802479,1.8747777025124504,1,calm
2030-10-01,0.010459196580318242,0.2438668391359385,1,calm
2030-10-02,0.014358623253617253,-0.23051658091206556,1,calm
2030-10-03,0.008477910859000737,0.5652662687669305,1,calm
2030-10-04,0.004786671876554571,-0.5476837002742715,1,calm
2030-10-07,0.00627328436696839,-1.2651281456370047,1,calm
2030-10-08,0.0004882899370795002,-0.8892954866658734,1,calm
2030-10-09,0.0006086876631350435,-2.0033045325475616,1,calm
2030-10-10,0.002212830266163479,-1.8221385207724416,1,calm
2030-10-11,0.0024954829388388333,-1.3725720555980465,1,calm
2030-10-14,0.0030895689982433083,-1.2640766903829976,1,calm
2030-10-15,0.00018818495075656472,-1.1015932885323738,1,calm
2030-10-16,0.0008595406519837923,-1.5595047000098072,1,calm
2030-10-17,-0.0007046078233061692,-1.3393320110445142,1,calm
2030-10-18,-0.0016634805948756437,-1.5064213311005412,1,calm
2030-10-21,0.001499866070290068,-1.6287980837415001,1,calm
2030-10-22,-0.0034487845848705234,-1.0614472162830861,1,calm
2030-10-23,-0.011800757613852575,-1.751323244835198,1,calm
2030-10-24,-0.00806767038267786,-2.6281952688326684,1,calm
2030-10-25,-0.006687994498702388,-1.89117630520813,1,calm
2030-10-28,-0.001258278852017014,-1.5681377666992193,1,calm
2030-10-29,-0.004027561714973871,-0.7955084035817105,1,calm
2030-10-30,-0.004084057282255138,-1.086536596896518,1,calm
2030-10-31,-0.0034341099959460664,-1.0231638797562395,1,calm
2030-11-01,-0.005371985689475167,-0.8860216264905755,1,calm
2030-11-04,-0.008227955782419194,-1.0620923419213066,1,calm
2030-11-05,-0.004600038127775541,-1.3281230206360735,1,calm
2030-11-06,-0.00934425507082981,-0.8170942426184029,1,calm
2030-11-07,-0.012423406256557357,-1.325505257909068,1,calm
2030-11-08,-0.011885108094346286,-1.6170414608982009,1,calm
2030-11-11,-0.00748505966879609,-1.583014019224048,1,calm
2030-11-12,-0.008854051476283153,-0.9036575230704692,1,calm
2030-11-13,-0.010550259638574921,-1.0610762703639365,1,calm
2030-11-14,-0.010386344618018573,-1.340353991078463,1,calm
2030-11-15,-0.008203362125783986,-1.2625699493251283,1,calm
2030-11-18,-0.00880609976272595,-0.7947549533518248,1,calm
2030-11-19,-0.004156376740207968,-0.8692329706701077,1,calm
2030-11-20,0.0002712559163238204,0.14146212176042722,1,calm
2030-11-21,-0.0002740349039518364,1.094594754526897,1,calm
2030-11-22,0.0069075237794420374,1.0183150320146852,1,calm
2030-11-25,0.006535515748974152,2.4054501240683357,1,calm
2030-11-26,0.009909201615561969,2.2049801054968245,1,calm
2030-11-27,0.010253677228015068,2.519845096101066,1,calm
2030-11-28,0.0104980718260963,2.3141804161310477,1,calm
2030-11-29,0.0037003627204641454,2.1188274677192314,1,calm
2030-12-02,-0.0007754921846254703,1.0540336004957165,1,calm
2030-12-03,-0.0018292102200634375,0.4089437552910797,1,calm
2030-12-04,0.0023680959916489996,0.24459060082897152,1,calm
2030-12-05,0.0034101473095629053,0.8082556087041377,1,calm
2030-12-06,0.002031776426364207,0.9035549426122318,1,calm
2030-12-09,0.004103859710725466,0.6531069520087376,1,calm
2030-12-10,0.007639373302820829,0.9227584185333315,1,calm
2030-12-11,0.006972367162638271,1.3443401055564808,1,calm
2030-12-12,0.007161764814047622,1.1700006346136762,1,calm
2030-12-13,0.006849722148408954,1.1234375079751804,1,calm
2030-12-16,0.006017271650747613,1.0128225210883934,1,calm
2030-12-17,0.002590084157688022,0.8411828113513358,1,calm
2030-12-18,-0.0008104012268321803,0.3437053068632296,1,calm
2030-12-19,0.0014795828395053334,-0.16454535780580204,1,calm
2031-06-18,-0.011018414404049715,-1.8638595107806628,2,high_volatility
2031-06-19,-0.0035493757534048598,-1.997071074343066,2,high_volatility
2031-06-20,0.010730309918639769,-0.8613718088342202,2,high_volatility
2031-06-23,0.009148946906011979,1.244078182903176,2,high_volatility
2031-06-24,0.014562477377725536,1.0041372199155152,2,high_volatility
2031-06-25,0.014638147173978489,1.6488207711140854,2,high_volatility
2031-06-26,0.013213667935004558,1.557170462916946,2,high_volatility
2031-06-27,0.009081686356312346,1.3064097849382543,2,high_volatility
2031-06-30,0.008488691151423922,0.7735816568159377,2,high_volatility
2031-07-01,0.01318150614224134,0.7241131211839482,2,high_volatility
2031-07-02,0.018264034399062545,1.3725738286311262,2,high_volatility
2031-07-03,0.0073663774569281415,2.0210345308318063,2,high_volatility
2031-07-04,0.0029148130684673035,0.534474704375272,2,high_volatility
2031-07-07,-0.005546364213127042,-0.04853489862418967,2,high_volatility
2031-07-08,-0.004853506532734642,-1.1357510660359553,2,high_volatility
2031-07-09,-0.007264348087692163,-1.0421433640605722,2,high_volatility
2031-07-10,-0.004201966561400816,-1.3254982339637558,2,high_volatility
2031-07-11,-0.0007772906250922418,-0.8716838987254681,2,high_volatility
2031-07-14,-0.017375751522841654,-0.42729572769636365,2,high_volatility
2031-07-15,-0.03352288281529425,-2.2591213802612513,2,high_volatility
2031-07-16,-0.03155796684711909,-3.2313390456246447,2,high_volatility
2031-07-17,-0.020331706585773546,-2.580643954177808,2,high_volatility
2031-07-18,-0.023078287617723348,-1.5276504287509014,2,high_volatility
2031-07-21,-0.025872945066172548,-1.6022648831172017,2,high_volatility
2031-07-22,-0.016581622782605443,-1.6730030435813594,2,high_volatility
2031-07-23,-0.009281265636546188,-0.941873632709627,2,high_volatility
2031-07-24,-0.016282828410006722,-0.41429307479159666,2,high_volatility
2031-07-25,-0.00984370965558412,-0.869170325224446,2,high_volatility
2031-07-28,-0.015296157330083382,-0.3948909191498771,2,high_volatility
2031-07-29,-0.01864568735598926,-0.7322583158704504,2,high_volatility
2031-07-30,-0.025078392207690037,-0.9309551413850057,2,high_volatility
2031-07-31,-0.03336741778302876,-1.3048925346411755,2,high_volatility
2031-08-01,-0.030512767118176853,-1.701723687592937,2,high_volatility
2031-08-04,-0.03953460412906651,-1.412653733085187,2,high_volatility
2031-08-05,-0.03598470217074379,-1.8034993260767154,2,high_volatility
2031-08-06,-0.03290076472247083,-1.485722830249723,2,high_volatility
2031-08-07,-0.032146983600635615,-1.225861766571429,2,high_volatility
2031-08-08,-0.03382217658278286,-1.1136779916758532,2,high_volatility
2031-08-11,-0.05380180550976732,-1.1464610081290467,2,high_volatility
2031-08-12,-0.046973721662411094,-2.179988876493197,2,high_volatility
2031-08-13,-0.0447545588501157,-1.6686080048370517,2,high_volatility
2031-08-14,-0.050834075660903366,-1.4970538210475148,2,high_volatility
2031-08-15,-0.06030285391060897,-1.7870025192252565,2,high_volatility
2031-08-18,-0.05487132738348244,-2.2004724692077366,2,high_volatility
2031-08-19,-0.02945216814494689,-1.7078375442812304,2,high_volatility
2031-08-20,-0.016406393877640646,-0.0635938488952987,2,high_volatility
2031-08-21,-0.016646961784047676,0.8233811314645894,2,high_volatility
2031-08-22,-0.015195335622387063,0.8649934346306218,2,high_volatility
2031-08-25,-0.01753335351455476,1.0510071099519918,2,high_volatility
2031-08-26,-0.028661444629785926,0.8819847708541059,2,high_volatility
2031-08-27,-0.029136175418090104,0.06230639015423384,2,high_volatility
2031-08-28,-0.02733742039677267,0.021932189855979854,2,high_volatility
2031-08-29,-0.024296821564526283,0.1709479396524252,2,high_volatility
2031-09-01,-0.013212528450538663,0.3971590216213445,2,high_volatility
2031-09-02,-0.00856744502311546,1.153381744704188,2,high_volatility
2031-09-03,0.0016736107116814836,1.4351016769082487,2,high_volatility
